76760638,555-1305,555-3082,26/07/2024 14:31:00,11,0.15,nacional
62341919,555-4339,555-8671,26/07/2024 08:24:00,21,0.05,nacional
66135390,555-1051,555-2066,26/07/2024 14:48:00,17,0.12,nacional
51183525,555-3994,555-2365,26/07/2024 09:25:00,6,0.12,nacional
51183525,555-7403,555-5270,26/07/2024 08:41:00,16,0.13,local
55282004,555-3911,555-1296,26/07/2024 13:55:00,21,0.09,nacional
61061519,555-8910,555-1373,26/07/2024 11:25:00,27,0.13,internacional
73060290,555-1843,555-6926,26/07/2024 15:22:00,4,0.14,internacional
38221656,555-6299,555-8018,26/07/2024 11:16:00,2,0.12,local
79478302,555-4532,555-7974,26/07/2024 11:59:00,9,0.08,local
38221656,555-5224,555-3581,26/07/2024 09:20:00,23,0.07,local
70698019,555-2492,555-5841,26/07/2024 17:40:00,6,0.07,nacional
43747076,555-2422,555-8186,26/07/2024 11:10:00,4,0.1,local
25511404,555-3111,555-9685,26/07/2024 11:32:00,23,0.08,internacional
79180314,555-9877,555-9765,26/07/2024 10:20:00,2,0.1,nacional
63371061,555-3494,555-1453,26/07/2024 09:03:00,29,0.08,local
70698019,555-7293,555-8553,26/07/2024 12:28:00,12,0.13,internacional
53641973,555-2995,555-3659,26/07/2024 11:18:00,4,0.13,internacional
64627708,555-9196,555-3015,26/07/2024 12:37:00,4,0.14,local
79717018,555-4710,555-7772,26/07/2024 15:15:00,5,0.14,nacional
35627929,555-8185,555-1474,26/07/2024 16:11:00,24,0.09,local
25193448,555-6831,555-5230,26/07/2024 15:48:00,30,0.07,internacional
70962837,555-3649,555-7871,26/07/2024 14:06:00,14,0.11,internacional
35627929,555-4116,555-3222,26/07/2024 10:42:00,16,0.07,nacional
38221656,555-6814,555-8181,26/07/2024 09:49:00,28,0.07,nacional
91912775,555-1539,555-4151,26/07/2024 15:15:00,20,0.07,local
37959375,555-8815,555-4976,26/07/2024 13:10:00,12,0.08,local
16083975,555-3389,555-4067,26/07/2024 17:56:00,28,0.08,local
79791358,555-2448,555-3771,26/07/2024 17:52:00,28,0.14,nacional
32473362,555-8697,555-8207,26/07/2024 11:19:00,3,0.06,local
67452363,555-1112,555-7600,26/07/2024 11:13:00,9,0.07,nacional
19784644,555-1401,555-7380,26/07/2024 13:11:00,25,0.1,local
30526956,555-4666,555-5961,26/07/2024 12:53:00,10,0.11,internacional
63008944,555-3289,555-4863,26/07/2024 16:15:00,15,0.08,local
10175981,555-2963,555-5548,26/07/2024 12:49:00,13,0.07,local
78643386,555-2464,555-1267,26/07/2024 12:39:00,25,0.13,internacional
29891938,555-2261,555-3649,26/07/2024 13:56:00,13,0.12,internacional
51183525,555-5673,555-8966,26/07/2024 13:01:00,14,0.09,nacional
13047394,555-4835,555-4706,26/07/2024 10:01:00,22,0.06,nacional
79791358,555-9637,555-4233,26/07/2024 17:24:00,29,0.08,internacional
81919927,555-6870,555-5524,26/07/2024 14:39:00,8,0.08,internacional
46561052,555-1896,555-7292,26/07/2024 17:53:00,29,0.14,nacional
25511404,555-5207,555-6902,26/07/2024 12:49:00,20,0.09,internacional
89544947,555-2376,555-9092,26/07/2024 08:44:00,12,0.09,internacional
48408810,555-1390,555-7471,26/07/2024 16:27:00,17,0.12,nacional
24843354,555-6252,555-8143,26/07/2024 10:25:00,27,0.12,local
70698019,555-5191,555-8028,26/07/2024 12:42:00,9,0.11,internacional
63592276,555-6247,555-3706,26/07/2024 10:11:00,27,0.13,nacional
79478302,555-4141,555-8058,26/07/2024 13:56:00,2,0.15,internacional
82559507,555-6930,555-8987,26/07/2024 11:51:00,12,0.08,internacional
98265501,555-8613,555-3053,26/07/2024 10:32:00,12,0.1,internacional
56848119,555-5417,555-4720,26/07/2024 17:34:00,8,0.1,internacional
30526956,555-5783,555-1416,26/07/2024 13:21:00,26,0.11,internacional
46742672,555-4610,555-8770,26/07/2024 14:05:00,23,0.1,nacional
25511404,555-3214,555-5345,26/07/2024 16:37:00,25,0.12,nacional
32473362,555-3113,555-6016,26/07/2024 10:09:00,20,0.13,local
60192087,555-9201,555-8049,26/07/2024 14:24:00,24,0.11,local
44898788,555-8249,555-6682,26/07/2024 17:06:00,4,0.11,nacional
57191227,555-2121,555-3941,26/07/2024 12:36:00,17,0.14,nacional
65606602,555-9366,555-6745,26/07/2024 17:58:00,14,0.14,local
53641973,555-6730,555-7990,26/07/2024 10:02:00,27,0.11,nacional
53641973,555-3430,555-4623,26/07/2024 14:39:00,6,0.06,internacional
79717018,555-2315,555-8439,26/07/2024 17:23:00,23,0.15,local
46742672,555-2625,555-9888,26/07/2024 16:17:00,11,0.11,nacional
38221656,555-5639,555-3776,26/07/2024 09:18:00,5,0.09,internacional
48408810,555-4467,555-6927,26/07/2024 11:49:00,14,0.1,internacional
61736447,555-6980,555-4514,26/07/2024 11:45:00,12,0.09,nacional
19784644,555-9493,555-8229,26/07/2024 09:11:00,19,0.09,nacional
64704427,555-3383,555-6745,26/07/2024 15:52:00,27,0.05,internacional
12718835,555-3796,555-4691,26/07/2024 15:12:00,20,0.11,nacional
35627929,555-2080,555-8450,26/07/2024 10:51:00,2,0.05,internacional
37959375,555-2222,555-6958,26/07/2024 08:53:00,21,0.08,nacional
53011956,555-3468,555-2692,26/07/2024 15:34:00,1,0.07,local
62341919,555-9753,555-3378,26/07/2024 13:20:00,8,0.13,local
28555130,555-2872,555-9766,26/07/2024 12:30:00,19,0.07,internacional
29135500,555-4188,555-8581,26/07/2024 13:33:00,12,0.11,internacional
57191227,555-4874,555-7579,26/07/2024 16:41:00,11,0.1,nacional
61061519,555-4042,555-1783,26/07/2024 12:56:00,14,0.14,nacional
19784644,555-8909,555-1369,26/07/2024 15:58:00,16,0.15,internacional
65606602,555-7969,555-5179,26/07/2024 09:01:00,27,0.13,local
42835166,555-4925,555-7273,26/07/2024 09:24:00,23,0.12,internacional
79766869,555-1164,555-1555,26/07/2024 17:45:00,21,0.09,local
48302858,555-1881,555-7897,26/07/2024 14:57:00,28,0.13,internacional
24843354,555-5314,555-1988,26/07/2024 12:53:00,20,0.08,nacional
82838822,555-8847,555-8846,26/07/2024 11:10:00,3,0.07,nacional
29411411,555-3850,555-5725,26/07/2024 15:24:00,27,0.13,local
79791358,555-7817,555-3835,26/07/2024 14:26:00,25,0.11,nacional
29752906,555-5197,555-6720,26/07/2024 13:01:00,6,0.07,nacional
52793307,555-6076,555-8577,26/07/2024 15:07:00,10,0.12,local
66135390,555-9637,555-7767,26/07/2024 14:37:00,9,0.12,internacional
33881538,555-4678,555-4894,26/07/2024 14:15:00,4,0.11,nacional
53641973,555-8462,555-8863,26/07/2024 12:32:00,6,0.08,nacional
48302858,555-7119,555-5811,26/07/2024 17:33:00,1,0.12,nacional
79717018,555-8609,555-9751,26/07/2024 16:02:00,26,0.13,local
51534085,555-3172,555-2661,26/07/2024 09:49:00,15,0.09,local
56181743,555-3216,555-8296,26/07/2024 16:12:00,29,0.09,internacional
25193448,555-9236,555-8022,26/07/2024 09:21:00,20,0.12,nacional
49578828,555-7724,555-1593,26/07/2024 17:09:00,26,0.12,nacional
39215349,555-7354,555-5640,26/07/2024 08:03:00,17,0.11,nacional
53641973,555-5440,555-7305,26/07/2024 12:17:00,8,0.07,internacional
79948202,555-1949,555-7881,26/07/2024 09:32:00,3,0.11,local
89896299,555-9213,555-4747,26/07/2024 12:31:00,12,0.11,nacional
46561052,555-6942,555-5711,26/07/2024 09:25:00,21,0.1,nacional
29891938,555-7781,555-9792,26/07/2024 15:19:00,3,0.13,local
63008944,555-8854,555-2031,26/07/2024 10:21:00,29,0.06,nacional
70962837,555-6910,555-1313,26/07/2024 16:14:00,2,0.09,local
70698019,555-2501,555-9057,26/07/2024 10:22:00,27,0.08,internacional
46561052,555-6907,555-3152,26/07/2024 14:33:00,2,0.13,nacional
70698019,555-5395,555-7007,26/07/2024 15:53:00,20,0.07,local
53011956,555-8222,555-2299,26/07/2024 09:45:00,7,0.15,internacional
49720673,555-8123,555-9075,26/07/2024 17:12:00,9,0.05,internacional
20834918,555-5897,555-1736,26/07/2024 08:08:00,7,0.1,nacional
76760638,555-7153,555-3830,26/07/2024 12:12:00,6,0.13,nacional
79180314,555-1685,555-2598,26/07/2024 14:23:00,20,0.11,internacional
29752906,555-7548,555-4249,26/07/2024 17:08:00,24,0.07,local
37654752,555-8674,555-7360,26/07/2024 10:29:00,17,0.13,nacional
12718835,555-2750,555-6346,26/07/2024 08:23:00,14,0.11,nacional
53011956,555-6510,555-8918,26/07/2024 14:56:00,23,0.09,local
29752906,555-8307,555-2266,26/07/2024 16:54:00,16,0.14,local
78643386,555-9786,555-3315,26/07/2024 14:01:00,12,0.15,nacional
64704427,555-8829,555-8972,26/07/2024 16:16:00,23,0.1,internacional
39215349,555-5742,555-6373,26/07/2024 13:20:00,1,0.09,local
33881538,555-2738,555-1929,26/07/2024 09:06:00,22,0.09,nacional
51183525,555-8104,555-4394,26/07/2024 17:04:00,6,0.13,internacional
88824510,555-5321,555-9601,26/07/2024 16:59:00,15,0.08,local
55367692,555-2033,555-7762,26/07/2024 16:15:00,2,0.06,internacional
37959375,555-7626,555-1079,26/07/2024 11:42:00,28,0.05,nacional
61953522,555-1814,555-6510,26/07/2024 13:47:00,1,0.11,internacional
53011956,555-7855,555-6427,26/07/2024 17:38:00,6,0.12,internacional
38821174,555-3178,555-7899,26/07/2024 13:09:00,11,0.14,nacional
76760638,555-5695,555-6463,26/07/2024 10:56:00,1,0.12,internacional
88824510,555-3741,555-1065,26/07/2024 10:27:00,18,0.15,internacional
37959375,555-6814,555-1780,26/07/2024 08:56:00,25,0.06,nacional
19481746,555-4719,555-6236,26/07/2024 09:34:00,20,0.1,internacional
64627708,555-3468,555-4733,26/07/2024 12:55:00,13,0.1,local
19784644,555-1116,555-7104,26/07/2024 15:48:00,17,0.09,local
33881538,555-7608,555-1694,26/07/2024 14:03:00,1,0.13,internacional
35627929,555-8988,555-6065,26/07/2024 15:32:00,18,0.07,nacional
38221656,555-4379,555-5650,26/07/2024 14:51:00,17,0.13,internacional
25511404,555-5395,555-9764,26/07/2024 12:26:00,25,0.14,internacional
24739536,555-2707,555-4203,26/07/2024 12:43:00,14,0.09,nacional
28555130,555-2745,555-2882,26/07/2024 08:39:00,30,0.06,internacional
88824510,555-3315,555-9173,26/07/2024 12:05:00,6,0.06,nacional
49578828,555-7907,555-9817,26/07/2024 10:36:00,6,0.08,local
56181743,555-4360,555-5105,26/07/2024 17:10:00,5,0.09,local
83235579,555-8957,555-4861,26/07/2024 08:21:00,1,0.15,local
38821174,555-7426,555-7376,26/07/2024 14:28:00,1,0.08,nacional
82559507,555-2475,555-7957,26/07/2024 15:24:00,22,0.11,nacional
51183525,555-3385,555-5611,26/07/2024 13:28:00,3,0.14,internacional
51183525,555-7064,555-3063,26/07/2024 17:55:00,20,0.06,local
25193448,555-3088,555-2006,26/07/2024 10:14:00,6,0.11,nacional
78643386,555-6873,555-4486,26/07/2024 14:32:00,24,0.13,local
55367692,555-4525,555-7839,26/07/2024 09:24:00,27,0.11,internacional
42835166,555-7612,555-8777,26/07/2024 10:47:00,14,0.05,internacional
19481746,555-3247,555-2757,26/07/2024 17:42:00,23,0.08,internacional
19481746,555-3841,555-4833,26/07/2024 12:53:00,22,0.13,nacional
98265501,555-8846,555-5821,26/07/2024 08:38:00,21,0.07,local
79478302,555-7756,555-1036,26/07/2024 12:21:00,29,0.12,internacional
85352069,555-8013,555-2505,26/07/2024 12:30:00,18,0.14,internacional
19481746,555-6565,555-5499,26/07/2024 13:18:00,19,0.11,local
16083975,555-5304,555-1593,26/07/2024 13:25:00,22,0.09,nacional
12718835,555-5575,555-3252,26/07/2024 12:55:00,18,0.12,internacional
61953522,555-7145,555-4039,26/07/2024 11:58:00,19,0.06,local
56181743,555-5498,555-9626,26/07/2024 17:45:00,20,0.15,nacional
60192087,555-4157,555-9173,26/07/2024 09:20:00,21,0.08,internacional
69603854,555-5148,555-3938,26/07/2024 14:22:00,2,0.08,internacional
97986347,555-8997,555-7216,26/07/2024 11:55:00,13,0.09,local
25193448,555-3379,555-6571,26/07/2024 14:10:00,21,0.11,nacional
52547421,555-6215,555-1000,26/07/2024 14:42:00,14,0.14,local
82559507,555-6635,555-4573,26/07/2024 15:00:00,21,0.11,internacional
63371061,555-5833,555-6742,26/07/2024 13:10:00,9,0.07,local
46742672,555-5232,555-2745,26/07/2024 13:15:00,3,0.11,nacional
88623907,555-3461,555-3763,26/07/2024 11:40:00,21,0.08,local
93916972,555-6767,555-3977,26/07/2024 12:04:00,27,0.13,internacional
15750741,555-7348,555-5290,26/07/2024 16:04:00,4,0.11,internacional
63592276,555-5743,555-8707,26/07/2024 13:19:00,4,0.11,nacional
95889853,555-6037,555-7667,26/07/2024 16:01:00,4,0.12,internacional
66135390,555-5508,555-9640,26/07/2024 16:53:00,1,0.11,local
81919927,555-7498,555-4724,26/07/2024 14:15:00,5,0.14,internacional
37959375,555-9533,555-6233,26/07/2024 08:38:00,6,0.05,local
91912775,555-9176,555-3440,26/07/2024 10:52:00,13,0.08,nacional
75278041,555-4540,555-3654,26/07/2024 14:51:00,10,0.08,internacional
53641973,555-7111,555-6536,26/07/2024 17:06:00,14,0.13,local
61061519,555-5232,555-1769,26/07/2024 15:21:00,8,0.07,local
48408810,555-4308,555-7659,26/07/2024 12:45:00,25,0.07,local
50681517,555-3036,555-5575,26/07/2024 17:16:00,15,0.12,local
66576860,555-8087,555-3611,26/07/2024 17:31:00,23,0.12,local
37654752,555-1170,555-3557,26/07/2024 12:15:00,9,0.14,internacional
79180314,555-8940,555-2156,26/07/2024 11:27:00,8,0.09,nacional
64627708,555-1459,555-6159,26/07/2024 15:22:00,30,0.11,internacional
53641973,555-3619,555-9182,26/07/2024 17:07:00,2,0.06,local
91912775,555-4733,555-5757,26/07/2024 12:03:00,19,0.09,internacional
93916972,555-4893,555-5807,26/07/2024 17:03:00,4,0.08,nacional
98265501,555-9406,555-3818,26/07/2024 15:35:00,18,0.1,internacional
44898788,555-9719,555-1738,26/07/2024 14:08:00,25,0.11,nacional
88623907,555-3152,555-7688,26/07/2024 15:47:00,24,0.14,local
76760638,555-8799,555-4486,26/07/2024 12:52:00,30,0.06,internacional
66135390,555-7096,555-7891,26/07/2024 13:38:00,26,0.08,local
44898788,555-1806,555-4707,26/07/2024 14:45:00,16,0.1,nacional
48302858,555-9886,555-8132,26/07/2024 16:13:00,19,0.06,internacional
65606602,555-1911,555-8703,26/07/2024 17:52:00,7,0.08,internacional
33881538,555-9048,555-5914,26/07/2024 11:46:00,8,0.07,local
33881538,555-4550,555-8566,26/07/2024 08:57:00,12,0.12,internacional
66576860,555-9358,555-3957,26/07/2024 15:52:00,22,0.14,internacional
75579335,555-4224,555-6599,26/07/2024 13:01:00,20,0.15,local
88824510,555-5038,555-8753,26/07/2024 13:18:00,9,0.14,nacional
13047394,555-2858,555-9314,26/07/2024 16:12:00,17,0.08,local
44898788,555-2792,555-6921,26/07/2024 14:02:00,6,0.12,local
52793307,555-6581,555-5178,26/07/2024 13:03:00,10,0.12,nacional
29752906,555-5563,555-5971,26/07/2024 12:33:00,7,0.09,internacional
28555130,555-7180,555-3282,26/07/2024 10:01:00,17,0.08,local
56848119,555-3402,555-6638,26/07/2024 08:48:00,3,0.06,internacional
83235579,555-4792,555-6061,26/07/2024 16:27:00,2,0.09,internacional
19784644,555-2468,555-7202,26/07/2024 11:01:00,20,0.15,local
83594175,555-8224,555-7319,26/07/2024 15:56:00,4,0.09,nacional
89896299,555-6414,555-2113,26/07/2024 10:23:00,24,0.07,nacional
61061519,555-9384,555-3236,26/07/2024 10:14:00,25,0.09,internacional
52793307,555-3358,555-3019,26/07/2024 10:26:00,10,0.14,nacional
24843354,555-8171,555-9477,26/07/2024 10:16:00,23,0.06,internacional
67452363,555-4333,555-7025,26/07/2024 13:31:00,8,0.11,internacional
48408810,555-1410,555-6522,26/07/2024 11:05:00,22,0.13,local
59083689,555-9872,555-5151,26/07/2024 12:15:00,4,0.06,nacional
28555130,555-9848,555-9201,26/07/2024 15:51:00,19,0.09,local
53641973,555-4021,555-3273,26/07/2024 11:28:00,7,0.12,nacional
83235579,555-5065,555-6412,26/07/2024 08:40:00,30,0.13,nacional
24739536,555-7490,555-5730,26/07/2024 09:18:00,17,0.07,nacional
82838822,555-8769,555-6741,26/07/2024 17:39:00,8,0.08,local
88824510,555-5509,555-1832,26/07/2024 16:02:00,22,0.07,internacional
30605388,555-3864,555-4979,26/07/2024 10:06:00,11,0.12,nacional
10175981,555-9687,555-5698,26/07/2024 14:11:00,16,0.06,internacional
67452363,555-3394,555-2982,26/07/2024 11:56:00,13,0.05,nacional
25193448,555-4690,555-4897,26/07/2024 15:31:00,11,0.07,internacional
79478302,555-3530,555-6540,26/07/2024 09:04:00,3,0.12,nacional
61953522,555-2628,555-1980,26/07/2024 12:49:00,10,0.06,local
83594175,555-5353,555-9253,26/07/2024 15:25:00,26,0.14,local
19481746,555-1104,555-7646,26/07/2024 16:06:00,23,0.07,nacional
28555130,555-6737,555-4475,26/07/2024 16:19:00,27,0.12,local
46561052,555-8580,555-5984,26/07/2024 09:11:00,19,0.1,nacional
82264709,555-8842,555-6239,26/07/2024 15:48:00,26,0.08,local
83594175,555-2912,555-7370,26/07/2024 08:12:00,21,0.08,local
51534085,555-6473,555-6097,26/07/2024 11:55:00,14,0.15,nacional
52547421,555-7780,555-4646,26/07/2024 15:47:00,4,0.07,nacional
39215349,555-7092,555-5019,26/07/2024 17:47:00,7,0.1,local
52547421,555-5482,555-4440,26/07/2024 14:23:00,20,0.12,local
88623907,555-5185,555-7937,26/07/2024 17:36:00,9,0.09,internacional
19481746,555-6271,555-5635,26/07/2024 11:42:00,10,0.07,nacional
25511404,555-2976,555-4603,26/07/2024 17:11:00,3,0.11,nacional
70698019,555-1897,555-9895,26/07/2024 14:04:00,20,0.09,local
97986347,555-3320,555-7763,26/07/2024 17:33:00,9,0.09,nacional
55367692,555-3433,555-6408,26/07/2024 12:21:00,30,0.1,internacional
53011956,555-5029,555-8568,26/07/2024 12:37:00,7,0.13,local
38821174,555-8939,555-9842,26/07/2024 09:33:00,24,0.1,local
24739536,555-5174,555-2892,26/07/2024 10:26:00,12,0.1,local
37959375,555-8423,555-2425,26/07/2024 11:48:00,19,0.1,internacional
38821174,555-3765,555-1805,26/07/2024 16:57:00,6,0.1,internacional
29891938,555-2642,555-9685,26/07/2024 17:24:00,18,0.12,nacional
37959375,555-5334,555-4167,26/07/2024 09:32:00,30,0.09,internacional
24843354,555-7484,555-4050,26/07/2024 14:56:00,16,0.12,nacional
98265501,555-6768,555-9044,26/07/2024 12:46:00,25,0.13,local
66135390,555-9459,555-7836,26/07/2024 13:53:00,30,0.11,nacional
84762436,555-7413,555-7966,26/07/2024 08:45:00,12,0.1,local
62682691,555-6523,555-2265,26/07/2024 08:57:00,5,0.1,local
75278041,555-4826,555-8881,26/07/2024 14:25:00,8,0.09,internacional
63592276,555-5753,555-8380,26/07/2024 10:02:00,1,0.09,local
60192087,555-7820,555-4943,26/07/2024 15:30:00,3,0.12,local
81919927,555-8433,555-3559,26/07/2024 13:21:00,9,0.1,local
82838822,555-6407,555-1603,26/07/2024 12:43:00,29,0.12,internacional
67452363,555-7039,555-7320,26/07/2024 11:38:00,15,0.09,internacional
61061519,555-5359,555-3968,26/07/2024 16:39:00,3,0.05,internacional
56181743,555-8723,555-9525,26/07/2024 14:07:00,19,0.13,internacional
55282004,555-6362,555-9779,26/07/2024 11:13:00,4,0.06,local
81919927,555-1198,555-2701,26/07/2024 08:09:00,13,0.12,nacional
73060290,555-4314,555-2015,26/07/2024 15:18:00,5,0.14,internacional
29135500,555-3273,555-6027,26/07/2024 10:17:00,29,0.12,local
67452363,555-3122,555-9654,26/07/2024 10:17:00,11,0.06,nacional
89896299,555-4631,555-4655,26/07/2024 16:25:00,24,0.13,nacional
84762436,555-8081,555-4718,26/07/2024 17:52:00,5,0.07,local
88623907,555-2125,555-2686,26/07/2024 09:01:00,21,0.08,local
46561052,555-7519,555-2195,26/07/2024 17:10:00,27,0.14,internacional
38821174,555-6963,555-2319,26/07/2024 12:24:00,24,0.07,local
88623907,555-4658,555-4758,26/07/2024 17:06:00,24,0.06,local
66576860,555-3932,555-8312,26/07/2024 15:37:00,12,0.06,local
82264709,555-8005,555-9585,26/07/2024 16:24:00,18,0.07,internacional
91912775,555-1799,555-3486,26/07/2024 12:03:00,7,0.13,nacional
29135500,555-2304,555-8491,26/07/2024 09:55:00,15,0.11,internacional
52793307,555-8781,555-1216,26/07/2024 09:10:00,16,0.08,internacional
37959375,555-5032,555-9711,26/07/2024 13:53:00,20,0.06,local
95889853,555-7445,555-2422,26/07/2024 10:02:00,27,0.06,internacional
53641973,555-1614,555-7468,26/07/2024 15:46:00,29,0.11,nacional
20834918,555-4514,555-5531,26/07/2024 13:29:00,27,0.1,nacional
79717018,555-6674,555-6083,26/07/2024 09:55:00,25,0.15,local
19481746,555-4557,555-1337,26/07/2024 13:17:00,29,0.12,local
79180314,555-7645,555-4465,26/07/2024 13:20:00,7,0.06,internacional
95889853,555-6452,555-3057,26/07/2024 15:32:00,19,0.05,internacional
35627929,555-6357,555-3495,26/07/2024 16:26:00,8,0.11,internacional
57191227,555-1936,555-4972,26/07/2024 09:23:00,9,0.11,local
79948202,555-4656,555-5828,26/07/2024 09:26:00,21,0.13,internacional
55367692,555-6902,555-8777,26/07/2024 10:07:00,29,0.13,internacional
66576860,555-6041,555-4230,26/07/2024 17:54:00,9,0.09,nacional
91912775,555-3040,555-9348,26/07/2024 10:36:00,23,0.14,nacional
70962837,555-5239,555-2733,26/07/2024 14:01:00,6,0.12,internacional
19784644,555-4427,555-6196,26/07/2024 15:55:00,25,0.08,local
25511404,555-2292,555-7654,26/07/2024 16:48:00,6,0.15,nacional
67452363,555-6660,555-6869,26/07/2024 17:55:00,18,0.07,internacional
63371061,555-5147,555-5919,26/07/2024 10:24:00,1,0.14,local
29891938,555-9741,555-6408,26/07/2024 08:34:00,12,0.06,local
30526956,555-3380,555-2993,26/07/2024 17:59:00,8,0.15,nacional
12718835,555-6294,555-7297,26/07/2024 11:57:00,3,0.12,internacional
95889853,555-1965,555-7522,26/07/2024 14:09:00,1,0.08,local
15750741,555-3263,555-4649,26/07/2024 10:30:00,6,0.06,internacional
88824510,555-5499,555-9918,26/07/2024 11:30:00,29,0.12,nacional
66576860,555-8220,555-7814,26/07/2024 09:37:00,16,0.14,local
64627708,555-3822,555-5612,26/07/2024 14:05:00,2,0.11,nacional
62682691,555-7336,555-4377,26/07/2024 14:04:00,27,0.12,local
38221656,555-7330,555-1349,26/07/2024 10:30:00,1,0.11,nacional
29752906,555-4754,555-1113,26/07/2024 14:58:00,23,0.08,internacional
25511404,555-2236,555-2440,26/07/2024 17:49:00,9,0.14,local
20834918,555-2053,555-1820,26/07/2024 09:14:00,22,0.13,nacional
82559507,555-3627,555-8224,26/07/2024 15:24:00,3,0.15,local
87887062,555-8910,555-6347,26/07/2024 09:19:00,10,0.12,local
93916972,555-1976,555-6526,26/07/2024 14:12:00,12,0.11,internacional
63592276,555-4730,555-2873,26/07/2024 17:56:00,10,0.14,local
87887062,555-9579,555-6324,26/07/2024 10:30:00,23,0.11,local
83235579,555-5657,555-8944,26/07/2024 08:19:00,22,0.13,local
75579335,555-8044,555-9022,26/07/2024 10:50:00,21,0.07,nacional
13047394,555-2827,555-4907,26/07/2024 16:39:00,11,0.15,nacional
79717018,555-1673,555-6402,26/07/2024 11:52:00,30,0.07,nacional
67452363,555-1293,555-4573,26/07/2024 16:12:00,19,0.08,internacional
98265501,555-8045,555-5554,26/07/2024 17:11:00,19,0.07,local
88623907,555-8600,555-2259,26/07/2024 08:33:00,18,0.05,internacional
89896299,555-8038,555-5706,26/07/2024 10:50:00,22,0.12,local
25511404,555-7481,555-4637,26/07/2024 08:18:00,17,0.08,nacional
91912775,555-7667,555-5770,26/07/2024 16:23:00,3,0.09,nacional
48408810,555-4106,555-2628,26/07/2024 11:50:00,15,0.1,internacional
39215349,555-2371,555-3321,26/07/2024 09:17:00,29,0.06,internacional
48302858,555-6844,555-5472,26/07/2024 10:41:00,14,0.12,local
93916972,555-2869,555-2112,26/07/2024 16:35:00,2,0.13,local
50681517,555-8393,555-8043,26/07/2024 12:42:00,28,0.14,nacional
81919927,555-8085,555-5236,26/07/2024 15:54:00,10,0.09,local
63371061,555-5974,555-5924,26/07/2024 08:52:00,19,0.08,local
98265501,555-2374,555-2342,26/07/2024 14:39:00,9,0.14,local
53641973,555-1467,555-6592,26/07/2024 10:15:00,4,0.12,internacional
66576860,555-3345,555-2393,26/07/2024 13:54:00,19,0.08,nacional
79948202,555-7860,555-4687,26/07/2024 11:06:00,25,0.12,internacional
15750741,555-4882,555-8208,26/07/2024 16:50:00,6,0.08,local
20834918,555-2598,555-1266,26/07/2024 17:24:00,9,0.08,nacional
64704427,555-3771,555-4173,26/07/2024 17:10:00,9,0.05,nacional
66939072,555-9725,555-6833,26/07/2024 16:25:00,22,0.13,nacional
57191227,555-6637,555-5923,26/07/2024 14:50:00,5,0.13,internacional
46742672,555-7460,555-4237,26/07/2024 09:27:00,17,0.14,nacional
70698019,555-6603,555-1427,26/07/2024 14:09:00,13,0.09,local
55367692,555-9678,555-1131,26/07/2024 15:20:00,3,0.12,local
32473362,555-4745,555-4263,26/07/2024 10:02:00,14,0.15,nacional
43747076,555-1815,555-8526,26/07/2024 15:07:00,10,0.07,internacional
48302858,555-6974,555-1331,26/07/2024 15:39:00,23,0.12,internacional
83235579,555-8317,555-2572,26/07/2024 17:43:00,7,0.08,local
70962837,555-7739,555-6358,26/07/2024 16:09:00,20,0.06,nacional
60192087,555-5792,555-1224,26/07/2024 12:35:00,7,0.11,nacional
73060290,555-9989,555-7352,26/07/2024 15:31:00,17,0.11,internacional
63371061,555-2565,555-6041,26/07/2024 16:04:00,13,0.05,internacional
59083689,555-2627,555-5747,26/07/2024 15:05:00,25,0.14,internacional
66576860,555-9641,555-6810,26/07/2024 15:08:00,30,0.11,internacional
61953522,555-1814,555-8624,26/07/2024 09:18:00,8,0.12,local
95889853,555-7946,555-8796,26/07/2024 15:39:00,27,0.11,internacional
38821174,555-6162,555-8428,26/07/2024 13:27:00,13,0.09,local
75278041,555-9269,555-5339,26/07/2024 17:34:00,8,0.14,local
57191227,555-9973,555-2742,26/07/2024 08:41:00,18,0.09,internacional
48408810,555-6608,555-6039,26/07/2024 11:02:00,22,0.05,internacional
60192087,555-6371,555-4110,26/07/2024 11:15:00,6,0.1,local
56181743,555-6289,555-2630,26/07/2024 11:54:00,28,0.1,local
50681517,555-2711,555-8181,26/07/2024 16:30:00,8,0.07,internacional
56181743,555-6344,555-7866,26/07/2024 12:27:00,15,0.07,local
48302858,555-8873,555-3038,26/07/2024 11:47:00,26,0.15,internacional
51183525,555-2324,555-3022,26/07/2024 09:06:00,25,0.05,internacional
88824510,555-2762,555-6783,26/07/2024 17:46:00,7,0.12,nacional
70962837,555-3235,555-1757,26/07/2024 11:34:00,24,0.08,internacional
63371061,555-2272,555-5315,26/07/2024 09:21:00,11,0.07,internacional
49720673,555-5683,555-4836,26/07/2024 10:20:00,15,0.07,internacional
32082845,555-4479,555-5088,26/07/2024 17:42:00,26,0.08,internacional
49578828,555-4039,555-4245,26/07/2024 11:30:00,13,0.12,nacional
37654752,555-4967,555-7784,26/07/2024 13:45:00,5,0.08,nacional
69603854,555-9473,555-9641,26/07/2024 10:26:00,11,0.15,local
79791358,555-4419,555-2163,26/07/2024 12:30:00,14,0.12,nacional
20834918,555-7101,555-4296,26/07/2024 11:18:00,21,0.14,internacional
25193448,555-2431,555-5794,26/07/2024 10:28:00,3,0.09,internacional
